"","Participant","Demo_country","Demo_lang1","Demo_lang2","Demo_lang3","Demo_moral_reason","Demo_religion","Demo_lang4","Demo_rightwrong","Demo_gender","Label","TrialType","Group","Number","Valence","R1A","R2","R3","R4","R5","R6"
"94",26,"United Kingdom","Russian","English","Latvian","unchecked;checked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","6","none","Somewhat right","Maybe no correct answer","Some of them would disagree with me","A little easy",NA,NA
"95",26,"United Kingdom","Russian","English","Latvian","unchecked;checked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","10","none","Somewhat right","Maybe there is a correct answer","Some of them would disagree with me","A little difficult",NA,NA
"96",26,"United Kingdom","Russian","English","Latvian","unchecked;checked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","1","none","Somewhat right","Maybe there is a correct answer","Some of them would disagree with me","A little difficult",NA,NA
"97",26,"United Kingdom","Russian","English","Latvian","unchecked;checked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","9","none","Somewhat wrong","Maybe there is a correct answer","Some of them would disagree with me","A little easy",NA,NA
"98",26,"United Kingdom","Russian","English","Latvian","unchecked;checked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","7","none","Wrong","Definitely there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"99",26,"United Kingdom","Russian","English","Latvian","unchecked;checked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","3","Neg",NA,NA,NA,NA,"Maybe neither of us needs to be mistaken","Mildly uncomfortable"
"100",26,"United Kingdom","Russian","English","Latvian","unchecked;checked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","4","Pos",NA,NA,NA,NA,"The other person is clearly mistaken","Very uncomfortable"
"101",26,"United Kingdom","Russian","English","Latvian","unchecked;checked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","8","Pos",NA,NA,NA,NA,"Maybe neither of us needs to be mistaken","Mildly comfortable"
"102",26,"United Kingdom","Russian","English","Latvian","unchecked;checked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","9","Neg",NA,NA,NA,NA,"The other person is clearly mistaken","Extremely uncomfortable"
"103",26,"United Kingdom","Russian","English","Latvian","unchecked;checked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","1","Neg",NA,NA,NA,NA,"The other person is clearly mistaken","Very uncomfortable"
"104",26,"United Kingdom","Russian","English","Latvian","unchecked;checked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","5","Neg",NA,NA,NA,NA,"Maybe neither of us needs to be mistaken","Mildly uncomfortable"
"105",26,"United Kingdom","Russian","English","Latvian","unchecked;checked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","6","Pos",NA,NA,NA,NA,"The other person is likely mistaken","Mildly uncomfortable"
"106",26,"United Kingdom","Russian","English","Latvian","unchecked;checked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","7","Neg",NA,NA,NA,NA,"Maybe neither of us needs to be mistaken","Mildly comfortable"
"107",26,"United Kingdom","Russian","English","Latvian","unchecked;checked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","2","Pos",NA,NA,NA,NA,"The other person is maybe mistaken","Mildly uncomfortable"
"108",26,"United Kingdom","Russian","English","Latvian","unchecked;checked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","10","Pos",NA,NA,NA,NA,"Maybe neither of us needs to be mistaken","Mildly comfortable"
"109",54,"USA ","English ","","","checked;unchecked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","practice","1","NULL","none","none","Somewhat wrong","Maybe no correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"110",54,"USA ","English ","","","checked;unchecked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","practice","2","NULL","none","none","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"111",54,"USA ","English ","","","checked;unchecked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","3","Neg","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"112",54,"USA ","English ","","","checked;unchecked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","8","Pos","Very right","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"113",54,"USA ","English ","","","checked;unchecked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","2","Pos","Right","Probably there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"114",54,"USA ","English ","","","checked;unchecked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","10","Pos","Very wrong","Definitely there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"115",54,"USA ","English ","","","checked;unchecked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","7","Neg","Very right","Definitely there is a correct answer","Almost everyone would agree with me","Somewhat easy",NA,NA
"116",54,"USA ","English ","","","checked;unchecked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","6","Pos","Right","Maybe there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"117",54,"USA ","English ","","","checked;unchecked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","5","Neg","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"118",54,"USA ","English ","","","checked;unchecked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","4","Pos","Very right","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"119",54,"USA ","English ","","","checked;unchecked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","1","Neg","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"120",54,"USA ","English ","","","checked;unchecked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","9","Neg","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"121",54,"USA ","English ","","","checked;unchecked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","10","none","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"122",54,"USA ","English ","","","checked;unchecked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","14","none","Somewhat wrong","Maybe there is a correct answer","Some of them would agree with me","Somewhat difficult",NA,NA
"123",54,"USA ","English ","","","checked;unchecked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","4","none","Very right","Probably there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"124",54,"USA ","English ","","","checked;unchecked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","9","none","Very right","Definitely there is a correct answer","Almost everyone would agree with me","Somewhat easy",NA,NA
"125",54,"USA ","English ","","","checked;unchecked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","8","none","Somewhat wrong","Maybe there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"126",54,"USA ","English ","","","checked;unchecked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","12","none","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"127",54,"USA ","English ","","","checked;unchecked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","6","none","Right","Definitely there is a correct answer","Most of them would agree with me","Very easy",NA,NA
"128",54,"USA ","English ","","","checked;unchecked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","11","none","Wrong","Definitely there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"129",54,"USA ","English ","","","checked;unchecked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","2","none","Very right","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"130",54,"USA ","English ","","","checked;unchecked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","13","none","Somewhat right","Maybe no correct answer","Most of them would agree with me","A little easy",NA,NA
"131",54,"USA ","English ","","","checked;unchecked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","3","none","Somewhat wrong","Maybe there is a correct answer","Some of them would disagree with me","A little difficult",NA,NA
"132",54,"USA ","English ","","","checked;unchecked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","5","none","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"133",54,"USA ","English ","","","checked;unchecked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","7","none","Somewhat wrong","Maybe there is a correct answer","Some of them would agree with me","A little easy",NA,NA
"134",54,"USA ","English ","","","checked;unchecked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","1","none","Somewhat wrong","Maybe no correct answer","Most of them would agree with me","A little easy",NA,NA
"135",54,"USA ","English ","","","checked;unchecked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","3","Neg",NA,NA,NA,NA,"The other person is likely mistaken","Very uncomfortable"
